chartSource,songRank,songName,songArtist,songStreams
Spotify,161,everything i wanted,Billie Eilish,5359516
Spotify,162,Mds,"Kawe, Mc Lele JP",5339710
Spotify,163,ROXANNE,Arizona Zervas,5337116
Spotify,164,Midnight Sky,Miley Cyrus,5307701
Spotify,165,Tyler Herro,Jack Harlow,5276178
Spotify,166,pov,Ariana Grande,5266517
Spotify,167,Agua de Jamaica,Maluma,5260659
Spotify,168,ily (i love you baby) (feat. Emilee),Surf Mesa,5244772
Spotify,169,Say So,Doja Cat,5222416
Spotify,170,Toosie Slide,Drake,5192090
Spotify,171,hot girl bummer,blackbear,5182887
Spotify,172,Smells Like Teen Spirit,Nirvana,5179464
Spotify,173,Facas - Ao Vivo,"Diego & Victor Hugo, Bruno & Marrone",5174870
Spotify,174,Remember That Night?,Sara Kays,5146550
Spotify,175,Someone To You,BANNERS,5142779
Spotify,176,"Gravity (feat. Tyler, The Creator)","Brent Faiyaz, DJ Dahi",5136895
Spotify,177,Fly Away,Tones And I,5127000
Spotify,178,Without Me,Halsey,5114261
Spotify,179,Moonlight,XXXTENTACION,5113529
Spotify,180,Intentions (feat. Quavo),Justin Bieber,5112819
Spotify,181,Everybody Dies In Their Nightmares,XXXTENTACION,5099012
Spotify,182,Hawái - Remix,"Maluma, The Weeknd",5083555
Spotify,183,Vibez,ZAYN,5071718
Spotify,184,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,5052801
Spotify,185,Lifestyle (feat. Adam Levine),"Jason Derulo, Maroon 5",5048585
Spotify,186,I Don't Care (with Justin Bieber),Ed Sheeran,5041678
Spotify,187,Electric Love,BØRNS,5034999
Spotify,188,Mi Cuarto,Jerry Di,5032879
Spotify,189,Martin & Gina,Polo G,5031925
Spotify,190,Daisy,Ashnikko,5030670
Spotify,191,Your Love (9PM),"ATB, Topic, A7S",5010424
Spotify,192,Wake Me Up,Avicii,4973454
Spotify,193,Wasted On You,Morgan Wallen,4948563
Spotify,194,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",4942545
Spotify,195,Be Alright,Dean Lewis,4925949
Spotify,196,when the party's over,Billie Eilish,4922874
Spotify,197,Thinking out Loud,Ed Sheeran,4918699
Spotify,198,The Hills,The Weeknd,4911584
Spotify,199,The Less I Know The Better,Tame Impala,4875476
Spotify,200,rockstar (feat. 21 Savage),Post Malone,4851641
Spotify,1,drivers license,Olivia Rodrigo,64681075
Spotify,2,DÁKITI,"Bad Bunny, Jhay Cortez",28696860
Spotify,3,Blinding Lights,The Weeknd,22885490
Spotify,4,Mood (feat. iann dior),24kGoldn,21809952
Spotify,5,Good Days,SZA,20809013
Spotify,6,BICHOTA,KAROL G,20480781
Spotify,7,positions,Ariana Grande,19623916
Spotify,8,WITHOUT YOU,The Kid LAROI,19164739
Spotify,9,Bandido,"Myke Towers, Juhn",18916804
Spotify,10,Save Your Tears,The Weeknd,18909322
Spotify,11,Whoopty,CJ,18234437
Spotify,12,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,17011524
Spotify,13,Dynamite,BTS,16857254
Spotify,14,Anyone,Justin Bieber,16820159
Spotify,15,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",16324670
Spotify,16,Levitating (feat. DaBaby),Dua Lipa,16257265
Spotify,17,Hecha Pa' Mi,Boza,16112250
Spotify,18,34+35,Ariana Grande,16062347
Spotify,19,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,15707778
Spotify,20,The Business,Tiësto,15353388
Spotify,21,Streets,Doja Cat,15015995
Spotify,22,you broke me first,Tate McRae,14483512
Spotify,23,Therefore I Am,Billie Eilish,14479035
Spotify,24,What You Know Bout Love,Pop Smoke,13837963
Spotify,25,Paradise (feat. Dermot Kennedy),MEDUZA,12808538
Spotify,26,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,12686567
Spotify,27,Someone You Loved,Lewis Capaldi,12671460
Spotify,28,Hawái,Maluma,12529435
Spotify,29,Watermelon Sugar,Harry Styles,12347071
Spotify,30,Head & Heart (feat. MNEK),Joel Corry,12158063
Spotify,31,Prisoner (feat. Dua Lipa),Miley Cyrus,12124847
Spotify,32,Reloj,"Rauw Alejandro, Anuel AA",12104238
Spotify,33,WAP (feat. Megan Thee Stallion),Cardi B,11872534
Spotify,34,Lonely (with benny blanco),Justin Bieber,11550391
Spotify,35,ROCKSTAR (feat. Roddy Ricch),DaBaby,11075135
Spotify,36,La Nota,"Manuel Turizo, Rauw Alejandro, Myke Towers",11045119
Spotify,37,HOLIDAY,Lil Nas X,11015671
Spotify,38,willow,Taylor Swift,11014318
Spotify,39,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,10992492
Spotify,40,Dance Monkey,Tones And I,10834821
Spotify,41,Afterglow,Ed Sheeran,10824137
Spotify,42,Roses - Imanbek Remix,SAINt JHN,10769041
Spotify,43,Sweater Weather,The Neighbourhood,10734700
Spotify,44,Heather,Conan Gray,10555074
Spotify,45,Snowman,Sia,10398492
Spotify,46,Don't Start Now,Dua Lipa,10084123
Spotify,47,BEBÉ,"Camilo, El Alfa",9940187
Spotify,48,GIRL LIKE ME,"Black Eyed Peas, Shakira",9835755
Spotify,49,Chica Ideal,"Sebastian Yatra, Guaynaa",9687098
Spotify,50,Skin,Sabrina Carpenter,9685913
Spotify,51,Before You Go,Lewis Capaldi,9651559
Spotify,52,Heat Waves,Glass Animals,9646836
Spotify,53,Ropa Cara,Camilo,9495323
Spotify,54,Antes,"Anuel AA, Ozuna",9279019
Spotify,55,Goosebumps,HVME,9258658
Spotify,56,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",8781910
Spotify,57,TE MUDASTE,Bad Bunny,8761243
Spotify,58,Vida de Rico,Camilo,8539038
Spotify,59,Laugh Now Cry Later (feat. Lil Durk),Drake,8491373
Spotify,60,La Tóxica,Farruko,8468711
Spotify,61,Holy (feat. Chance The Rapper),Justin Bieber,8441818
Spotify,62,Best Friend (feat. Doja Cat),Saweetie,8391792
Spotify,63,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,8217247
Spotify,64,Take You Dancing,Jason Derulo,8174671
Spotify,65,lovely (with Khalid),Billie Eilish,8158786
Spotify,66,Bad Boy (with Young Thug),Juice WRLD,8154347
Spotify,67,Breaking Me,"Topic, A7S",8125160
Spotify,68,death bed (coffee for your head),"Powfu, beabadoobee",8107575
Spotify,69,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",8091199
Spotify,70,Lucid Dreams,Juice WRLD,7979267
Spotify,71,Golden,Harry Styles,7956367
Spotify,72,Circles,Post Malone,7924579
Spotify,73,Una Locura,"Ozuna, J Balvin, Chencho Corleone",7883945
Spotify,74,Goosebumps - Remix,"Travis Scott, HVME",7871104
Spotify,75,Train Wreck,James Arthur,7822464
Spotify,76,Life Goes On,BTS,7785654
Spotify,77,UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",7714034
Spotify,78,Mi Niña,"Wisin, Myke Towers, Los Legendarios",7687370
Spotify,79,SO DONE,The Kid LAROI,7684010
Spotify,80,Wishing Well,Juice WRLD,7644984
Spotify,81,Put Your Records On,Ritt Momney,7641973
Spotify,82,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",7627303
Spotify,83,The Box,Roddy Ricch,7624391
Spotify,84,At My Worst,Pink Sweat$,7540475
Spotify,85,goosebumps,Travis Scott,7486445
Spotify,86,All We Got (feat. KIDDO),Robin Schulz,7483741
Spotify,87,Adore You,Harry Styles,7340415
Spotify,88,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,7327301
Spotify,89,Polvo,"Nicky Jam, Myke Towers",7269755
Spotify,90,Blueberry Faygo,Lil Mosey,7258813
Spotify,91,Wonder,Shawn Mendes,7256655
Spotify,92,Señorita,"Shawn Mendes, Camila Cabello",7234291
Spotify,93,Memories,Maroon 5,7066877
Spotify,94,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead",7029034
Spotify,95,my ex's best friend (with blackbear),Machine Gun Kelly,6986421
Spotify,96,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, Nathy Peluso",6985040
Spotify,97,Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez",6917895
Spotify,98,Jeans,Justin Quiles,6916751
Spotify,99,Jocelyn Flores,XXXTENTACION,6897406
Spotify,100,Robbery,Juice WRLD,6893159
Spotify,101,Body,Megan Thee Stallion,6862515
Spotify,102,Ohne Dich,"KASIMIR1441, badmómzjay, WILDBWOYS",6855062
Spotify,103,bad guy,Billie Eilish,6801964
Spotify,104,Astronaut In The Ocean,Masked Wolf,6787241
Spotify,105,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",6723151
Spotify,106,Daddy Issues,The Neighbourhood,6709290
Spotify,107,Se Te Nota (with Guaynaa),Lele Pons,6695180
Spotify,108,Dreams - 2004 Remaster,Fleetwood Mac,6694220
Spotify,109,Shallow,"Lady Gaga, Bradley Cooper",6665566
Spotify,110,Believer,Imagine Dragons,6641411
Spotify,111,Why'd You Only Call Me When You're High?,Arctic Monkeys,6636810
Spotify,112,Falling,Trevor Daniel,6623555
Spotify,113,Come & Go (with Marshmello),Juice WRLD,6544917
Spotify,114,HIGHEST IN THE ROOM,Travis Scott,6542673
Spotify,115,All Girls Are The Same,Juice WRLD,6529012
Spotify,116,Say You Won't Let Go,James Arthur,6512745
Spotify,117,"Ay, DiOs Mío!",KAROL G,6483653
Spotify,118,Life Is Good (feat. Drake),Future,6468256
Spotify,119,Tusa,"KAROL G, Nicki Minaj",6308446
Spotify,120,Stuck with U (with Justin Bieber),Ariana Grande,6303941
Spotify,121,Vibez,ZAYN,6277570
Spotify,122,Despeinada,"Ozuna, Camilo",6242935
Spotify,123,Dior,Pop Smoke,6230307
Spotify,124,Break My Heart,Dua Lipa,6219278
Spotify,125,Tattoo - Remix with Camilo,Rauw Alejandro,6200783
Spotify,126,If the World Was Ending - feat. Julia Michaels,JP Saxe,6188194
Spotify,127,Falling,Harry Styles,6185301
Spotify,128,Lifestyle (feat. Adam Levine),"Jason Derulo, Maroon 5",6127518
Spotify,129,Rain On Me (with Ariana Grande),Lady Gaga,6118971
Spotify,130,Daisy,Ashnikko,6113900
Spotify,131,Perfect,Ed Sheeran,6110060
Spotify,132,Love Not War (The Tampa Beat),"Jason Derulo, Nuka",6109092
Spotify,133,7 rings,Ariana Grande,6079055
Spotify,134,No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",6074916
Spotify,135,SAD!,XXXTENTACION,6052273
Spotify,136,Do I Wanna Know?,Arctic Monkeys,5931930
Spotify,137,Los Dioses,"Anuel AA, Ozuna",5929507
Spotify,138,Mood Swings (feat. Lil Tjay),Pop Smoke,5926792
Spotify,139,POPSTAR (feat. Drake),DJ Khaled,5890694
Spotify,140,Can You Feel My Heart,Bring Me The Horizon,5885970
Spotify,141,"Ele É Ele, Eu Sou Eu","Wesley Safadão, Os Barões Da Pisadinha",5884321
Spotify,142,Godzilla (feat. Juice WRLD),Eminem,5858508
Spotify,143,Sofia,Clairo,5858171
Spotify,144,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,5849750
Spotify,145,Ride It,Regard,5822442
Spotify,146,Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",5766030
Spotify,147,Hayloft,Mother Mother,5760332
Spotify,148,Maniac,Conan Gray,5741718
Spotify,149,Shape of You,Ed Sheeran,5718218
Spotify,150,Take Me To Church,Hozier,5709442
Spotify,151,In Your Eyes,The Weeknd,5692881
Spotify,152,SICKO MODE,Travis Scott,5691545
Spotify,153,pov,Ariana Grande,5682954
Spotify,154,How You Like That,BLACKPINK,5646437
Spotify,155,Bohemian Rhapsody - Remastered 2011,Queen,5640739
Spotify,156,Midnight Sky,Miley Cyrus,5633676
Spotify,157,Tyler Herro,Jack Harlow,5596663
Spotify,158,everything i wanted,Billie Eilish,5588090
Spotify,159,Ponte Pa' Mi,Justin Quiles,5577362
Spotify,160,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,5573507
Spotify,161,All of Me,John Legend,5565395
Spotify,162,Hope,XXXTENTACION,5475436
Spotify,163,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,5461918
Spotify,164,ROXANNE,Arizona Zervas,5448047
Spotify,165,Yellow,Coldplay,5444693
Spotify,166,Si Me Tomo Una Cerveza,"Migrantes, Alico",5427534
Spotify,167,Hawái - Remix,"Maluma, The Weeknd",5379898
Spotify,168,ily (i love you baby) (feat. Emilee),Surf Mesa,5360982
Spotify,169,Star Shopping,Lil Peep,5343065
Spotify,170,Toosie Slide,Drake,5337233
Spotify,171,Somebody’s Problem,Morgan Wallen,5332437
Spotify,172,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",5322604
Spotify,173,Mi Cuarto,Jerry Di,5303036
Spotify,174,Intentions (feat. Quavo),Justin Bieber,5263831
Spotify,175,Mds,"Kawe, Mc Lele JP",5260491
Spotify,176,hot girl bummer,blackbear,5259577
Spotify,177,Say So,Doja Cat,5243113
Spotify,178,Someone To You,BANNERS,5213989
Spotify,179,Moonlight,XXXTENTACION,5193357
Spotify,180,De Una Vez,Selena Gomez,5186567
Spotify,181,BOOKER T,Bad Bunny,5167170
Spotify,182,Everybody Dies In Their Nightmares,XXXTENTACION,5160809
Spotify,183,Smells Like Teen Spirit,Nirvana,5148156
Spotify,184,Wasted On You,Morgan Wallen,5108585
Spotify,185,Without Me,Halsey,5089970
Spotify,186,I Don't Care (with Justin Bieber),Ed Sheeran,5076680
Spotify,187,Electric Love,BØRNS,5049267
Spotify,188,Fly Away,Tones And I,5037380
Spotify,189,when the party's over,Billie Eilish,5010675
Spotify,190,Way Out (feat. Big Sean),Jack Harlow,4962949
Spotify,191,Remember That Night?,Sara Kays,4931982
Spotify,192,Diamonds,Sam Smith,4931163
Spotify,193,Dancing in My Room,347aidan,4914093
Spotify,194,Be Alright,Dean Lewis,4893822
Spotify,195,The Less I Know The Better,Tame Impala,4869980
Spotify,196,De Cora <3,"Rauw Alejandro, J Balvin",4864544
Spotify,197,Thinking out Loud,Ed Sheeran,4849283
Spotify,198,champagne problems,Taylor Swift,4848954
Spotify,199,Go Crazy,"Chris Brown, Young Thug",4833081
Spotify,200,Wake Me Up,Avicii,4831514
Spotify,1,drivers license,Olivia Rodrigo,80764045
Spotify,2,DÁKITI,"Bad Bunny, Jhay Cortez",30189319
Spotify,3,Blinding Lights,The Weeknd,23094057
Spotify,4,Mood (feat. iann dior),24kGoldn,22974369
Spotify,5,BICHOTA,KAROL G,21262093
Spotify,6,positions,Ariana Grande,20973589
Spotify,7,Good Days,SZA,20190575
Spotify,8,WITHOUT YOU,The Kid LAROI,19445485
Spotify,9,Anyone,Justin Bieber,19430035
Spotify,10,Whoopty,CJ,18810928
Spotify,11,Bandido,"Myke Towers, Juhn",17807404
Spotify,12,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",17805199
Spotify,13,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,17690239
Spotify,14,Dynamite,BTS,17468829
Spotify,15,Save Your Tears,The Weeknd,17274870
Spotify,16,Levitating (feat. DaBaby),Dua Lipa,17060169
Spotify,17,Hecha Pa' Mi,Boza,16458176
Spotify,18,34+35,Ariana Grande,15897469
Spotify,19,Therefore I Am,Billie Eilish,15522935
Spotify,20,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,15379222
Spotify,21,you broke me first,Tate McRae,14844786
Spotify,22,The Business,Tiësto,14816966
Spotify,23,What You Know Bout Love,Pop Smoke,14629237
Spotify,24,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,13939057
Spotify,25,Hawái,Maluma,12976069
Spotify,26,Prisoner (feat. Dua Lipa),Miley Cyrus,12701337
Spotify,27,Bad Boy (with Young Thug),Juice WRLD,12677694
Spotify,28,Watermelon Sugar,Harry Styles,12647329
Spotify,29,Head & Heart (feat. MNEK),Joel Corry,12602576
Spotify,30,WAP (feat. Megan Thee Stallion),Cardi B,12554051
Spotify,31,Someone You Loved,Lewis Capaldi,12517451
Spotify,32,Lonely (with benny blanco),Justin Bieber,12391922
Spotify,33,HOLIDAY,Lil Nas X,12388167
Spotify,34,Paradise (feat. Dermot Kennedy),MEDUZA,12367762
Spotify,35,Reloj,"Rauw Alejandro, Anuel AA",12333444
Spotify,36,willow,Taylor Swift,12130130
Spotify,37,Afterglow,Ed Sheeran,11853753
Spotify,38,ROCKSTAR (feat. Roddy Ricch),DaBaby,11509337
Spotify,39,La Nota,"Manuel Turizo, Rauw Alejandro, Myke Towers",11490669
Spotify,40,Snowman,Sia,11459398
Spotify,41,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,11404049
Spotify,42,Heather,Conan Gray,11080247
Spotify,43,Roses - Imanbek Remix,SAINt JHN,10967350
Spotify,44,Dance Monkey,Tones And I,10942587
Spotify,45,Sweater Weather,The Neighbourhood,10757121
Spotify,46,Don't Start Now,Dua Lipa,10288791
Spotify,47,Chica Ideal,"Sebastian Yatra, Guaynaa",10258756
Spotify,48,Streets,Doja Cat,10158876
Spotify,49,BEBÉ,"Camilo, El Alfa",10062517
Spotify,50,Before You Go,Lewis Capaldi,9918524
Spotify,51,Goosebumps,HVME,9818220
Spotify,52,GIRL LIKE ME,"Black Eyed Peas, Shakira",9480289
Spotify,53,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",9347629
Spotify,54,TE MUDASTE,Bad Bunny,9040756
Spotify,55,Vibez,ZAYN,9024425
Spotify,56,La Tóxica,Farruko,8877782
Spotify,57,Vida de Rico,Camilo,8771306
Spotify,58,Laugh Now Cry Later (feat. Lil Durk),Drake,8714897
Spotify,59,Take You Dancing,Jason Derulo,8539033
Spotify,60,Holy (feat. Chance The Rapper),Justin Bieber,8509717
Spotify,61,Best Friend (feat. Doja Cat),Saweetie,8439952
Spotify,62,Train Wreck,James Arthur,8365620
Spotify,63,Breaking Me,"Topic, A7S",8363132
Spotify,64,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",8340621
Spotify,65,SO DONE,The Kid LAROI,8223144
Spotify,66,De Una Vez,Selena Gomez,8196086
Spotify,67,Una Locura,"Ozuna, J Balvin, Chencho Corleone",8190502
Spotify,68,death bed (coffee for your head),"Powfu, beabadoobee",8153192
Spotify,69,Mi Niña,"Wisin, Myke Towers, Los Legendarios",8148417
Spotify,70,Life Goes On,BTS,8143391
Spotify,71,Golden,Harry Styles,8104923
Spotify,72,Put Your Records On,Ritt Momney,8078404
Spotify,73,Lucid Dreams,Juice WRLD,8046156
Spotify,74,lovely (with Khalid),Billie Eilish,8025572
Spotify,75,Circles,Post Malone,8002732
Spotify,76,UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",7980324
Spotify,77,Wonder,Shawn Mendes,7943337
Spotify,78,The Box,Roddy Ricch,7843643
Spotify,79,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",7691821
Spotify,80,At My Worst,Pink Sweat$,7649332
Spotify,81,Wishing Well,Juice WRLD,7639310
Spotify,82,Heat Waves,Glass Animals,7518807
Spotify,83,goosebumps,Travis Scott,7454298
Spotify,84,Adore You,Harry Styles,7446952
Spotify,85,Body,Megan Thee Stallion,7416998
Spotify,86,Blueberry Faygo,Lil Mosey,7402175
Spotify,87,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",7400472
Spotify,88,Polvo,"Nicky Jam, Myke Towers",7330583
Spotify,89,pov,Ariana Grande,7266900
Spotify,90,Jeans,Justin Quiles,7258249
Spotify,91,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, Nathy Peluso",7250333
Spotify,92,All We Got (feat. KIDDO),Robin Schulz,7245986
Spotify,93,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,7229950
Spotify,94,Señorita,"Shawn Mendes, Camila Cabello",7208858
Spotify,95,Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez",7197256
Spotify,96,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead",7185095
Spotify,97,Se Te Nota (with Guaynaa),Lele Pons,7156586
Spotify,98,Memories,Maroon 5,7146057
Spotify,99,Ohne Dich,"KASIMIR1441, badmómzjay, WILDBWOYS",7144762
Spotify,100,"Ay, DiOs Mío!",KAROL G,7103906
Spotify,101,Daisy,Ashnikko,7015632
Spotify,102,Robbery,Juice WRLD,6986923
Spotify,103,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,6957683
Spotify,104,Dreams - 2004 Remaster,Fleetwood Mac,6837493
Spotify,105,Love Not War (The Tampa Beat),"Jason Derulo, Nuka",6802240
Spotify,106,my ex's best friend (with blackbear),Machine Gun Kelly,6742441
Spotify,107,Come & Go (with Marshmello),Juice WRLD,6712218
Spotify,108,Daddy Issues,The Neighbourhood,6701795
Spotify,109,bad guy,Billie Eilish,6687030
Spotify,110,Jocelyn Flores,XXXTENTACION,6682261
Spotify,111,Falling,Trevor Daniel,6676852
Spotify,112,HIGHEST IN THE ROOM,Travis Scott,6641114
Spotify,113,Believer,Imagine Dragons,6556891
Spotify,114,Tusa,"KAROL G, Nicki Minaj",6541532
Spotify,115,All Girls Are The Same,Juice WRLD,6525089
Spotify,116,Goosebumps - Remix,"Travis Scott, HVME",6517064
Spotify,117,Shallow,"Lady Gaga, Bradley Cooper",6509878
Spotify,118,Life Is Good (feat. Drake),Future,6492726
Spotify,119,Stuck with U (with Justin Bieber),Ariana Grande,6491282
Spotify,120,Say You Won't Let Go,James Arthur,6488555
Spotify,121,Break My Heart,Dua Lipa,6451314
Spotify,122,Why'd You Only Call Me When You're High?,Arctic Monkeys,6394611
Spotify,123,If the World Was Ending - feat. Julia Michaels,JP Saxe,6394028
Spotify,124,Falling,Harry Styles,6339696
Spotify,125,Despeinada,"Ozuna, Camilo",6302292
Spotify,126,Tattoo - Remix with Camilo,Rauw Alejandro,6280771
Spotify,127,Rain On Me (with Ariana Grande),Lady Gaga,6270048
Spotify,128,Sofia,Clairo,6143666
Spotify,129,Dior,Pop Smoke,6132681
Spotify,130,Mood Swings (feat. Lil Tjay),Pop Smoke,6125522
Spotify,131,7 rings,Ariana Grande,6113405
Spotify,132,Perfect,Ed Sheeran,6082011
Spotify,133,Midnight Sky,Miley Cyrus,6027265
Spotify,134,POPSTAR (feat. Drake),DJ Khaled,5945105
Spotify,135,Reminds Me Of You,"Juice WRLD, The Kid LAROI",5942551
Spotify,136,Hayloft,Mother Mother,5915197
Spotify,137,Ride It,Regard,5907291
Spotify,138,Chemtrails Over The Country Club,Lana Del Rey,5892021
Spotify,139,Maniac,Conan Gray,5852574
Spotify,140,SAD!,XXXTENTACION,5814303
Spotify,141,Godzilla (feat. Juice WRLD),Eminem,5780250
Spotify,142,In Your Eyes,The Weeknd,5764112
Spotify,143,Wasted On You,Morgan Wallen,5761260
Spotify,144,Do I Wanna Know?,Arctic Monkeys,5735131
Spotify,145,How You Like That,BLACKPINK,5721298
Spotify,146,SICKO MODE,Travis Scott,5683281
Spotify,147,Tyler Herro,Jack Harlow,5675589
Spotify,148,No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",5640584
Spotify,149,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,5638664
Spotify,150,Shape of You,Ed Sheeran,5631323
Spotify,151,Way Out (feat. Big Sean),Jack Harlow,5616590
Spotify,152,Hawái - Remix,"Maluma, The Weeknd",5582335
Spotify,153,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",5560874
Spotify,154,ROXANNE,Arizona Zervas,5530052
Spotify,155,Mi Cuarto,Jerry Di,5518477
Spotify,156,ily (i love you baby) (feat. Emilee),Surf Mesa,5514674
Spotify,157,Bohemian Rhapsody - Remastered 2011,Queen,5498889
Spotify,158,Intentions (feat. Quavo),Justin Bieber,5491961
Spotify,159,everything i wanted,Billie Eilish,5475616
Spotify,160,Si Me Tomo Una Cerveza,"Migrantes, Alico",5452187
Spotify,161,All of Me,John Legend,5440755
Spotify,162,"Ele É Ele, Eu Sou Eu","Wesley Safadão, Os Barões Da Pisadinha",5406580
Spotify,163,Ponte Pa' Mi,Justin Quiles,5397551
Spotify,164,Yellow,Coldplay,5393813
Spotify,165,BOOKER T,Bad Bunny,5391692
Spotify,166,Can You Feel My Heart,Bring Me The Horizon,5380466
Spotify,167,Somebody’s Problem,Morgan Wallen,5360834
Spotify,168,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,5356326
Spotify,169,Toosie Slide,Drake,5338714
Spotify,170,Say So,Doja Cat,5307571
Spotify,171,hot girl bummer,blackbear,5296199
Spotify,172,Astronaut In The Ocean,Masked Wolf,5295877
Spotify,173,Someone To You,BANNERS,5263869
Spotify,174,Star Shopping,Lil Peep,5247890
Spotify,175,champagne problems,Taylor Swift,5192153
Spotify,176,Take Me To Church,Hozier,5183707
Spotify,177,Don't Play,"Anne-Marie, KSI, Digital Farm Animals",5119828
Spotify,178,Smells Like Teen Spirit,Nirvana,5118391
Spotify,179,Electric Love,BØRNS,5097909
Spotify,180,I Don't Care (with Justin Bieber),Ed Sheeran,5086111
Spotify,181,Tú Me Dejaste De Querer,"C. Tangana, Niño de Elche, La Húngara",5085737
Spotify,182,Diamonds,Sam Smith,5085357
Spotify,183,De Cora <3,"Rauw Alejandro, J Balvin",5073056
Spotify,184,Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",4994621
Spotify,185,Go Crazy,"Chris Brown, Young Thug",4990730
Spotify,186,MODO TURBO,"Luísa Sonza, Pabllo Vittar, Anitta",4983557
Spotify,187,Without Me,Halsey,4980403
Spotify,188,Moonlight,XXXTENTACION,4951231
Spotify,189,Fly Away,Tones And I,4950096
Spotify,190,Everybody Dies In Their Nightmares,XXXTENTACION,4937024
Spotify,191,Buss It,Erica Banks,4915403
Spotify,192,Cry Baby (feat. DaBaby),Megan Thee Stallion,4910910
Spotify,193,Be Alright,Dean Lewis,4855977
Spotify,194,when the party's over,Billie Eilish,4855813
Spotify,195,Kings & Queens,Ava Max,4855690
Spotify,196,Hope,XXXTENTACION,4830862
Spotify,197,rockstar (feat. 21 Savage),Post Malone,4811482
Spotify,198,The Less I Know The Better,Tame Impala,4807824
Spotify,199,Lovesick Girls,BLACKPINK,4796365
Spotify,200,Caramelo,Ozuna,4790233
Spotify,1,drivers license,Olivia Rodrigo,65873080
Spotify,2,DÁKITI,"Bad Bunny, Jhay Cortez",30690893
Spotify,3,Blinding Lights,The Weeknd,23841990
Spotify,4,Mood (feat. iann dior),24kGoldn,23670415
Spotify,5,BICHOTA,KAROL G,21706067
Spotify,6,positions,Ariana Grande,21701387
Spotify,7,Anyone,Justin Bieber,21069130
Spotify,8,34+35,Ariana Grande,21065903
Spotify,9,WITHOUT YOU,The Kid LAROI,18785087
Spotify,10,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,18425259
Spotify,11,Whoopty,CJ,18414023
Spotify,12,Good Days,SZA,18279161
Spotify,13,Dynamite,BTS,18094314
Spotify,14,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",18060850
Spotify,15,Therefore I Am,Billie Eilish,16658646
Spotify,16,Levitating (feat. DaBaby),Dua Lipa,16237910
Spotify,17,Bandido,"Myke Towers, Juhn",15590490
Spotify,18,Hecha Pa' Mi,Boza,15407386
